METERID,LON,LAT
1033112,-73.9790210769,40.7765711847
4103009,-73.8375183126,40.5801188714
1038130,-73.9705537931,40.7936335581
2053043,-73.895700983,40.8466443211
4391237,-73.8916523911,40.7549938827
1473103,-74.0010722354,40.7210120151
1038143,-73.9620831735,40.8001510041
3183063,-73.9915687315,40.6851935409
3441565,-74.0130592466,40.6279801938
3183058,-73.9922764003,40.6839602486
3483044,-73.9723989192,40.6038351441
3453011,-73.9973586991,40.6119329264
1083054,-73.9809077452,40.7832966102
1013016,-73.9504323482,40.8097662547
1218160,-73.9723828851,40.7935375511
3623012,-73.8619976197,40.6797816693
1443619,-73.9828141131,40.7448623462
1143006,-73.9937685663,40.7311026381
1453054,-73.9934443094,40.7414389421
2073016,-73.8756388297,40.879809321
4443171,-73.8260166669,40.6773453807
2073011,-73.8738619836,40.8788626702
4443014,-73.8457223892,40.68085791
4463043,-73.8319311475,40.7010586888
2143003,-73.9244873424,40.8267583793
5043017,-74.1081823154,40.6300657162
1023106,-73.9924357903,40.7163980839
1023118,-73.9919261833,40.7157759796
1133018,-73.9856698409,40.7232644137
1133055,-73.9865394274,40.726108051
1133067,-73.9791289686,40.7358837065
1403106,-73.993484441,40.762524988
1403073,-73.9846183151,40.7645251504
1033115,-73.978253406,40.7772808256
1083090,-73.9784717669,40.78654525
1133015,-73.9838568578,40.7257542563
1264977,-73.9610610989,40.7652779951
1208004,-73.9597452905,40.7707260981
1208009,-73.9590829879,40.7720304743
1243039,-73.9935387276,40.721242634
1243099,-73.9989399908,40.7158273537
1058313,-73.9329549901,40.8477713076
1058315,-73.9320306734,40.8490372595
1058320,-73.9330147383,40.8498162249
1058337,-73.932269846,40.8517408074
1058362,-73.9344967862,40.8495620584
1058300,-73.9347991801,40.8476821777
1058358,-73.9354536626,40.8492894669
1113081,-74.0063077867,40.7058266916
1058414,-73.9419039375,40.8419121579
1193019,-73.9563348967,40.7783290865
1259665,-73.9418041871,40.8121154768
1228441,-73.9498824585,40.8269204302
1228485,-73.9518340883,40.8248281213
1228469,-73.9453676159,40.8338836256
1294852,-73.9484789055,40.7742377707
1294856,-73.9502316368,40.7718374126
1323034,-74.0045962484,40.7228439113
1433233,-73.974983903,40.7609288722
1433247,-73.9700701599,40.7588606863
1433270,-73.9724174515,40.7614847459
1403078,-73.9866877939,40.7663814899
1443715,-73.9807562567,40.7423103275
1443705,-73.981758745,40.7414847401
1443752,-73.9850146727,40.7428543604
1443736,-73.9816825696,40.7435685317
1433144,-73.9838617822,40.760105095
1433149,-73.9813820136,40.7651553931
1409959,-73.9851914486,40.7688023663
1413004,-73.997404303,40.736401065
1433036,-73.9816242636,40.7562590887
1433052,-73.9813176076,40.7544847459
1433059,-73.9787835546,40.7600756599
1433064,-73.9771305747,40.7600898445
1433077,-73.9763301431,40.7614891084
1433106,-73.981100348,40.7626802944
1443807,-73.9745216549,40.7504691978
1353037,-74.0024458109,40.749861606
1433427,-73.9848664668,40.7596498641
1433279,-73.9689013746,40.7598955466
1433314,-73.9784367749,40.7549139881
1433332,-73.9737121167,40.7538456161
1433399,-73.9683529977,40.755302736
1433734,-73.9768109247,40.7546840768
1433780,-73.9775758355,40.7639748116
1433799,-73.9852632713,40.760240354
1433807,-73.9847328012,40.7632919261
1433846,-73.9714237964,40.7519605884
1433888,-73.9665167845,40.7597313799
2033004,-73.891590781,40.8219740667
1442562,-73.9761749545,40.7511235089
1443173,-73.9803952514,40.7476026036
1443259,-73.9784932146,40.7479454984
1443335,-73.9786182857,40.7505490874
1443379,-73.9880152386,40.7473621399
1443487,-73.9827666554,40.7428210127
1443495,-73.9856329409,40.743113697
1443538,-73.9885418942,40.7436472069
1443571,-73.9926554768,40.7437623537
1443610,-73.9799730565,40.7459120265
1443631,-73.9863356637,40.7432600554
1443657,-73.9897737906,40.7468784152
1453344,-73.999950094,40.7430881389
1453349,-73.9989134929,40.7449047287
2063037,-73.8470401507,40.8369573559
1453016,-73.9906170931,40.7411616218
1453032,-73.9853664061,40.7380422285
1453041,-73.989082305,40.7396068788
1453124,-73.9968730752,40.7405889814
1453135,-73.9927508915,40.7389510657
2313058,-73.8362416767,40.8438065632
2323217,-73.8573859255,40.8474977971
2323250,-73.8432455131,40.8535087114
1453234,-73.985793982,40.7349932449
1453281,-73.9897613435,40.7411407093
1503010,-73.9404973218,40.806060167
2173003,-73.8615846498,40.8334224831
2013029,-73.8983695494,40.863018696
2023007,-73.9200270451,40.8165819344
2353011,-73.9284399925,40.8184791663
2253169,-73.8951943059,40.8742808855
3043033,-73.9581899063,40.6461522455
3043138,-73.9482470587,40.6340271691
2253193,-73.8971955141,40.8679110871
2253202,-73.90049508,40.868059541
2262711,-73.9024145342,40.8814023021
2262766,-73.908720117,40.8809249381
2262772,-73.9061122785,40.8790779582
2262781,-73.9058887943,40.8775449453
2293041,-73.847924413,40.8714472935
2313031,-73.8308950644,40.8448101983
3043071,-73.9523836663,40.6374314815
3333020,-73.9357866403,40.6220743199
3043156,-73.9459673864,40.6215064563
3043186,-73.9465273561,40.6267528762
3091438,-74.0220722343,40.6340097269
3063156,-73.9475879315,40.6000564594
3063134,-73.9545123643,40.599352486
3091491,-74.02515509,40.6231273356
3091503,-74.022095986,40.6306065428
3193014,-73.9421213756,40.703047877
3103011,-73.9921159175,40.6171079363
3103039,-73.9899132616,40.6188692626
3193040,-73.9409195434,40.7035222018
3233022,-73.9496890546,40.7111618185
3233029,-73.944390498,40.7140952297
3233032,-73.9512955989,40.7141205386
3313017,-73.9613255532,40.6179281304
3179376,-73.9760690731,40.6739433662
4081922,-73.8078220639,40.7045305414
3343023,-73.9523861136,40.5859333109
3383011,-73.8871837049,40.6537447352
3393028,-73.9370344148,40.6658012208
3403006,-73.9516336262,40.6786942138
3403053,-73.9495372413,40.6793512132
3403070,-73.9502061536,40.6722213524
3413039,-73.9744595132,40.6159561796
3413052,-73.9732113104,40.6105083866
3573032,-73.940292061,40.5929038536
3413074,-73.9801419054,40.6129627659
3423032,-74.030979662,40.6238968327
3433008,-73.9161745666,40.6549221468
3493012,-73.9995397632,40.6183945545
3543048,-73.979406773,40.5964834735
3543042,-73.9773603229,40.5962999015
3543069,-73.9735610119,40.5954526584
3602955,-73.9700490241,40.6431622387
3602967,-73.9685702289,40.6389298044
3602984,-73.9857513436,40.6307095382
4072177,-73.9217970137,40.7567948235
4061138,-73.8266648936,40.7716879901
4013065,-73.91891332,40.7418310891
4122298,-73.8908118528,40.7493057051
4122349,-73.8956461652,40.7489126234
4151631,-73.9368873741,40.7508229395
4451786,-73.8597008602,40.7316312155
4233094,-73.9204436418,40.7667708308
4233142,-73.9236839847,40.76144794
4233169,-73.923756351,40.7641303814
5023046,-74.0773083219,40.6388884974
4233071,-73.9215868484,40.766501058
4233171,-73.9366295415,40.7549829367
4181672,-73.9120215504,40.7771373526
1473119,-73.9941822384,40.7291579378
1019678,-73.9510389731,40.8105201639
1023022,-73.9897539492,40.7208502414
1023042,-73.989422181,40.7190784829
1023092,-73.9847913713,40.7190356565
1023102,-73.9933680781,40.7172113642
1023178,-73.9942882738,40.7137875438
1043120,-73.9896757172,40.7260106976
1068273,-73.9250664371,40.8622891098
1068261,-73.9274035104,40.8631505791
1083003,-73.9819339375,40.7700254822
1133036,-73.9831988345,40.7302941753
1133041,-73.9843373121,40.7294718788
1133064,-73.9807825925,40.7336098326
1238233,-73.9214077904,40.8681336512
1264898,-73.9511603002,40.774634107
1183032,-73.9694305352,40.7668905163
1433316,-73.9791523923,40.7553171122
1483042,-74.0102590364,40.7083662912
1483003,-74.0060915357,40.71154642
1473094,-73.9972109702,40.7239479631
1473087,-73.9948947297,40.7269601387
1453162,-73.9885398993,40.7364118101
2021623,-73.9150791006,40.8173387455
2013043,-73.9020074145,40.8628255983
2033022,-73.8926141004,40.8210557792
2162894,-73.8198286644,40.8233357004
2323248,-73.8492601307,40.8471343346
2323220,-73.8533653809,40.8493087342
2253174,-73.8974649804,40.8711285514
2173051,-73.859268328,40.8376780662
2173049,-73.8609661503,40.8387205622
2262736,-73.9000815635,40.8894012307
2262741,-73.8992872439,40.8880473738
2262715,-73.9016901624,40.8831267982
2262707,-73.9030376735,40.8803812272
2293051,-73.8294191823,40.8776275717
2353014,-73.9291636132,40.8174896565
2353020,-73.9288414229,40.8152974041
2233045,-73.8670529652,40.8709608506
2233027,-73.8663880279,40.8656460275
2173021,-73.856965626,40.8367882164
2203033,-73.876402101,40.8292508951
2363003,-73.883891751,40.8674281283
3071390,-73.9978183284,40.5989682581
3029741,-73.9786968039,40.6788969841
3013677,-73.9917490773,40.6917347789
3013620,-73.9926320346,40.6927398464
3013558,-73.9910373382,40.6939397098
3043080,-73.9569436811,40.6426684066
3063083,-73.942297235,40.6004458024
3063117,-73.957309267,40.5989038489
3063102,-73.9617669976,40.5983035849
3063049,-73.964352348,40.597898074
3033007,-73.9085070556,40.6700768685
3091475,-74.0279232143,40.6199007895
3091516,-74.0271735226,40.6171866541
3123037,-74.0088907581,40.6460171129
3123035,-74.0148378485,40.6408549957
3163028,-73.9511786821,40.650791092
3149822,-73.9885227053,40.6669242828
3149825,-73.9890364704,40.6663284905
3123083,-74.0128385294,40.6322413401
3123131,-74.0092037454,40.6362767867
3123125,-74.0105108359,40.6350698694
3123048,-74.0112513185,40.6437924375
3113016,-73.9943516391,40.6329769552
3113006,-73.9884585979,40.6386319502
3153065,-73.9641888319,40.6247052877
3103029,-73.9897640165,40.6199060808
3333071,-73.926176035,40.6134413168
3333049,-73.9313953514,40.6175001653
3333041,-73.9342892315,40.6201012904
3403077,-73.9507772296,40.6675514487
3403061,-73.9503634202,40.6721263737
3403051,-73.9567628567,40.6908071638
3333073,-73.9302507237,40.6186809888
3383035,-73.8955334522,40.6384409592
3383030,-73.8978991076,40.6369127415
3383014,-73.8867496333,40.6536078009
3343016,-73.9522821846,40.587697678
3383088,-73.9142731566,40.6351472539
3383053,-73.8927019893,40.6374632895
3383050,-73.8984129034,40.6369018401
3193025,-73.943083239,40.7070503801
3193035,-73.9421218482,40.7037724562
3193017,-73.9421632524,40.7014457314
3343025,-73.9552188416,40.5872293199
3249902,-73.9725644565,40.6766893812
3313004,-73.9604086172,40.6179036357
3283034,-73.9602187455,40.7090608188
3283049,-73.9574103568,40.7083201197
3233004,-73.9475253137,40.711228072
3233035,-73.9497675671,40.714004161
3413023,-73.9638265135,40.6183257906
3303011,-73.9212870909,40.7004217161
3253010,-73.9809096663,40.57457131
3253018,-73.9840918739,40.5766377255
3233011,-73.941787697,40.7117742867
3353024,-73.964287061,40.6934952331
3393012,-73.9423650561,40.6682429526
1403060,-73.9880395911,40.7614171065
2013059,-73.9006936808,40.856641333
3423073,-74.0235240157,40.6348845167
3543071,-73.9737374044,40.5941563305
3543044,-73.9785188866,40.5961919478
3543035,-73.9802781533,40.5960486784
3543038,-73.9804193358,40.5984297571
3543031,-73.9812531753,40.5962496023
3543037,-73.9803482639,40.5964274962
3493058,-73.9945616892,40.6387350401
3413060,-73.9719982148,40.6091037342
3413081,-73.9708809915,40.6167557216
3413046,-73.9730159824,40.6083387631
3602979,-73.9691982485,40.6410956449
3602958,-73.9695844531,40.6415505825
3602922,-73.9783163821,40.6374383513
3463020,-74.0063967278,40.6211976292
3463016,-74.0088064888,40.6188837095
3463002,-74.0048100436,40.6229204729
3503014,-73.9809414553,40.642247426
3503028,-73.9796061611,40.6431034854
3503020,-73.9768189699,40.643821769
3569923,-73.953397871,40.632029904
3573035,-73.9390770997,40.5939011944
3573023,-73.9405568361,40.5928189094
3593020,-73.9275288505,40.6239907775
3623021,-73.8670289808,40.6785728353
3513012,-73.9837435708,40.6184576193
4061156,-73.822430822,40.7541741468
4072265,-73.9140089622,40.7636663835
4072237,-73.9159473204,40.7608441165
4061136,-73.8334181402,40.7645021548
4081949,-73.8001509022,40.7065808821
4081900,-73.8051918791,40.7047495438
4081936,-73.804662795,40.7025007726
4081911,-73.8082776552,40.702834363
4081867,-73.8035921009,40.7083648276
4081839,-73.8091270151,40.7061139273
4013088,-73.9279908624,40.743869261
4013099,-73.9194779625,40.7420680998
4122302,-73.8843071881,40.7475308344
4072279,-73.9133146917,40.765234833
4151999,-73.9356733917,40.7433527468
4181667,-73.9125460672,40.7742102985
4181646,-73.9119363599,40.7752309633
4173058,-73.8499043495,40.7252301136
4173066,-73.851796054,40.726515712
4173110,-73.8651616865,40.7326199645
4081977,-73.7945938745,40.7068942916
4081964,-73.7965396744,40.7066080242
4203072,-73.9053962881,40.7457467351
4203014,-73.9045241617,40.74487643
4203063,-73.9008868187,40.7461717427
4203061,-73.8999692672,40.7462430188
4153003,-73.9289131321,40.7472543105
4233103,-73.9236526865,40.76788826
4233050,-73.9275970082,40.7630792094
4283132,-73.7889723444,40.769858931
4283122,-73.795278772,40.7731609373
4283104,-73.8017455952,40.7619299643
4283087,-73.8043867513,40.7568882623
4283039,-73.7928106017,40.7531236001
4283111,-73.7887862205,40.7652290242
4221264,-73.8704190551,40.7517138145
4221247,-73.8718671838,40.751131075
4313031,-73.862131224,40.6922065031
4313028,-73.8609180863,40.6925713635
4313073,-73.8481733859,40.6946342321
4203025,-73.8944319284,40.7403211958
4293016,-73.8449250168,40.6848436784
4293098,-73.8145935007,40.6902852711
4293099,-73.8150761997,40.6899464212
4293090,-73.8165903272,40.6891105321
4293057,-73.8236586185,40.6863659981
4313056,-73.8554279264,40.69253733
4353009,-73.8985549837,40.7239279188
4512453,-73.8221126019,40.7265478987
4512479,-73.815056029,40.728685059
4512485,-73.8151687755,40.7404099973
4443157,-73.8308670032,40.6597382683
4523017,-73.8772450123,40.7129987627
5053296,-74.1144986027,40.5729347494
5053343,-74.1650353387,40.5436116258
2213008,-73.9225146354,40.809452097
3163058,-73.9497119648,40.6513609776
4151996,-73.9356338519,40.7441511178
4081898,-73.8031268155,40.7053971576
4081921,-73.807860557,40.7048629556
4081908,-73.8083749257,40.7027014813
4081835,-73.8061804224,40.7068535049
4173064,-73.8510636287,40.726331315
4203024,-73.8943370694,40.7397477753
4072227,-73.9163440037,40.7577945257
4072270,-73.916200296,40.764523728
4072192,-73.9215835906,40.7599469321
4072211,-73.921969999,40.7606731213
2013071,-73.8987557879,40.8589529471
4081889,-73.7949299654,40.7102880232
4173019,-73.8633889522,40.7283233676
4303008,-73.7329145448,40.7199318222
4523014,-73.8750602124,40.7132063737
4043035,-73.8337907674,40.7165168919
4101298,-73.8498651858,40.579085747
1033063,-73.967695256,40.7924560673
4122392,-73.8840991559,40.7482364057
4072250,-73.9175527346,40.7648895395
4072164,-73.9247010451,40.7559337733
4122421,-73.89238975,40.7473534206
4122347,-73.8890442304,40.7471540583
4122337,-73.8797623244,40.7481325505
4122322,-73.8763245124,40.7482051311
4122310,-73.8822275161,40.7475601246
2063036,-73.8463548433,40.8372044764
4122285,-73.8934721507,40.7462853547
3071351,-73.9912304777,40.6002606512
3131524,-73.981623059,40.6131319707
5053265,-74.1125059971,40.572001392
5023039,-74.0773152335,40.6394432448
5063003,-74.1313396635,40.6123373084
1083082,-73.9773075522,40.7887455493
4173091,-73.8601635028,40.7298440732
4081886,-73.7939946721,40.7106465874
4283008,-73.8154040578,40.7554108184
4443129,-73.8393870896,40.6557276206
1473048,-74.0003395997,40.7211067216
4122339,-73.8816335769,40.7479361628
1173001,-73.9806288721,40.7674241064
3013652,-73.9770198249,40.6870169324
4152154,-73.9524641717,40.7468705178
1348080,-73.9515186053,40.7907014776
2103004,-73.9067019663,40.85349597
4043034,-73.8325029395,40.7155301564
3163015,-73.9509800608,40.6506807806
1113014,-74.0057005904,40.7198674635
1083076,-73.9765950136,40.7875051181
1074880,-73.9625082305,40.7669341227
1183026,-73.9671904449,40.7695275645
1238112,-73.9213978911,40.8675298331
2073031,-73.8795973373,40.88509662
4723013,-73.9229629595,40.743577207
4723027,-73.931220568,40.7445224285
4453002,-73.8492846541,40.7326573919
2162872,-73.8251214294,40.8298630044
2073017,-73.8763403784,40.8801444494
3183061,-73.9919591618,40.6844290893
3573018,-73.9412272576,40.5964387369
3383078,-73.8970872286,40.646326461
4413109,-73.8740718846,40.7435021767
4443040,-73.834003728,40.6836689969
4443144,-73.8390021467,40.6564676642
4263027,-73.8978457105,40.7084913283
4443058,-73.8465254578,40.6802117104
2053025,-73.8881793253,40.8440381906
2373005,-73.915255031,40.8337632753
3163053,-73.9610441596,40.6497875773
3183012,-73.9940351461,40.6860888976
3183006,-73.9932560524,40.6879988106
3303042,-73.9176244864,40.6987207162
3441568,-74.0108826407,40.6294323129
3423037,-74.0324317935,40.6203386548
3423064,-74.0275253945,40.6314621128
3493037,-73.9951593433,40.6328237354
3453015,-73.9949773197,40.6142750367
4043024,-73.8339654622,40.715763331
4043009,-73.836411102,40.7177509223
